,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
206,ROOFTOP,"398 Dolores St, San Francisco, CA 94110, USA",ChIJGX6--xh-j4ARUggmRyhlmmU,Maxfield's House Of Caffeine,37.7631654,-122.4265493,1,94110,OK,"cafe,establishment,food,point_of_interest,store"
207,ROOFTOP,"1825 Irving St, San Francisco, CA 94122, USA",ChIJj2dkgWWHhYAReMxgaDvJN-E,Irving Pizza #3,37.7633565,-122.4776736,2,94122,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
208,ROOFTOP,"3244 Scott St, San Francisco, CA 94123, USA",ChIJTwfdH9SAhYARZ81VKKq8GdY,Sf Hole In The Wall Pizza,37.7999155,-122.4409171,1,94123,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
209,ROOFTOP,"2885 Diamond St, San Francisco, CA 94131, USA",ChIJO-V_Z2N-j4ARgYDjSqP8z4o,Bello Coffee & Tea,37.7337777,-122.4339156,1,94131,OK,"cafe,establishment,food,point_of_interest,store"
210,ROOFTOP,"622 Jackson St, San Francisco, CA 94133, USA",ChIJU2Zbx_SAhYAR7aFe2VCWlrc,Hunan Homes Restaurant,37.796237,-122.405629,2,94133,OK,"establishment,food,point_of_interest,restaurant"
211,ROOFTOP,"3441 E Harry St, Wichita, KS 67218, USA",ChIJ7yKT85zkuocRwPpNEqUvxT8,Sandwich Co The,37.6643088,-97.2953204,1,67218,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
212,ROOFTOP,"14041 N May Ave, Oklahoma City, OK 73134, USA",ChIJPcw27l8csocRd6-AVNtm8Jo,Shiki,35.6131579,-97.56799559999999,1,73134,OK,"establishment,food,point_of_interest,restaurant"
213,ROOFTOP,"3108 16th St, San Francisco, CA 94103, USA",ChIJ602wRiJ-j4ARyuqE3Gwg1Ns,Giordano Bros,37.7650551,-122.4223095,1,94103,OK,"bar,establishment,food,meal_takeaway,point_of_interest,restaurant"
214,ROOFTOP,"2451 Shattuck Ave, Berkeley, CA 94704, USA",ChIJJ--38oJ-hYAR9cLV5l6yhRU,Herbivore The Earthly Grill,37.8648013,-122.2671933,1,94704,OK,"bar,establishment,food,meal_takeaway,point_of_interest,restaurant"
215,ROOFTOP,"315 E Hurst Blvd, Hurst, TX 76053, USA",ChIJV4yJAsd-ToYRk8TfTVg8W6g,Mama Spice,32.8093882,-97.1651286,1,76053,OK,"establishment,food,point_of_interest,restaurant"
216,ROOFTOP,"4754 Mission St, San Francisco, CA 94112, USA",ChIJFdfPvIV-j4AR7-380soL4hs,Mama Art Cafe,37.7220503,-122.4371173,1,94112,OK,"art_gallery,cafe,establishment,food,point_of_interest"
217,ROOFTOP,"88 Belden Pl, San Francisco, CA 94104, USA",ChIJ4YZlLoqAhYARwZmXLFycRuw,Brindisi Cucina Di Mare,37.7916503,-122.4037964,1,94104,OK,"bar,establishment,food,point_of_interest,restaurant"
218,ROOFTOP,"1020 Barrett Lake Rd, Dulzura, CA 91917, USA",ChIJ54K_vIFr2YARdGjUw6gm3pw,Barrett Cafe,32.6118203,-116.7066228,1,91917,OK,"establishment,food,point_of_interest,restaurant"
219,ROOFTOP,"401 N Veterans Pkwy, Bloomington, IL 61704, USA",ChIJc8H4_w1wC4gRVPmeMFyXD2I,"Hotwok Express, Inc.",40.4828901,-88.95053539999999,1,61704,OK,"establishment,food,point_of_interest,restaurant"
220,ROOFTOP,"328 Wellington St W, Toronto, ON M5V 3T4, Canada",ChIJmREQ5dk0K4gR8iSmKhEOp2k,Sen5es,43.6447949,-79.3919859,1,M5V 3T4,OK,"bakery,bar,cafe,establishment,food,point_of_interest,restaurant,store"
221,ROOFTOP,"3005, 525 Commercial St, San Francisco, CA 94111, United States",ChIJ9XHahoqAhYARaiBAx11J3p4,Tlaloc Sabor Mexicano,37.7943185,-122.4018681,1,94111,OK,"establishment,food,point_of_interest,restaurant"
222,ROOFTOP,"2831 N Greenwich Rd, Wichita, KS 67226, USA",ChIJz-QENGDhuocRDteYrK-UqK8,Range,37.73528160000001,-97.2085116,1,67226,OK,"establishment,health,point_of_interest,store"
223,,,,Goza Goza Taco,,,0,,ZERO_RESULTS,
224,ROOFTOP,"700 Grant Ave, San Francisco, CA 94108, USA",ChIJMQgObouAhYARG_ROpgr3NNg,Floating Sushi Boat,37.79348890000001,-122.4060745,1,94108,OK,"establishment,food,point_of_interest,restaurant"
225,ROOFTOP,"4148 S 25th W Ave, Tulsa, OK 74107, USA",ChIJBZ4TN9eUtocRUw4DKA_E0T4,Fork & Spoon Productions Llc,36.102811,-96.020851,1,74107,OK,"establishment,laundry,point_of_interest"
226,ROOFTOP,"915 W Main St, Collinsville, OK 74021, USA",ChIJuz1SqJT7tocRvUxqgNZpNTI,Food Express,36.3643325,-95.83590099999999,1,74021,OK,"establishment,food,point_of_interest,restaurant"
227,ROOFTOP,"107 Bridge St, Dedham, MA 02026, USA",ChIJ8TrvIG5_44kRyo-_n9kjXhw,Brickhouse Cafe,42.2679319,-71.17624459999999,1,02026,OK,"cafe,establishment,food,point_of_interest,restaurant"
228,ROOFTOP,"426 Brannan St, San Francisco, CA 94107, USA",ChIJSZ0wqHiAhYARdMldLticW4w,Brannan St Cafe,37.779654,-122.395232,1,94107,OK,"bar,cafe,establishment,food,point_of_interest,restaurant"
229,ROOFTOP,"10088 Woodland Rd, Lenexa, KS 66220, USA",ChIJlxlyr6iWwIcRBTYKUahuzFQ,Asa Sushi,38.9459089,-94.8181047,1,66220,OK,"bar,establishment,food,point_of_interest,restaurant"
230,ROOFTOP,"1757 Taraval, San Francisco, CA 94116, USA",ChIJYxImtIR9j4ARLYzeNfT3g20,"T-28 Bakery Cafe Rest., Llc",37.7425124,-122.4851971,1,94116,OK,"bakery,cafe,establishment,food,point_of_interest,store"
231,ROOFTOP,"100 Connecticut St, San Francisco, CA 94107, USA",ChIJW4YncMx_j4ARfVU4QY6tdPQ,Connecticut Yankee,37.764953,-122.39807,1,94107,OK,"bar,establishment,food,point_of_interest,restaurant"
232,ROOFTOP,"1300 Fillmore St, San Francisco, CA 94115, USA",ChIJd5Ym0LuAhYARlLhuhvwPNAE,1300 Fillmore,37.781588,-122.4321368,1,94115,OK,street_address
233,ROOFTOP,"10325 W 75th St, Overland Park, KS 66214, USA",ChIJ7-bh6ZXswIcRuP9gSwdMtqk,Red Balloon,38.9924918,-94.70655649999999,1,66214,OK,"bar,establishment,night_club,point_of_interest"
234,GEOMETRIC_CENTER,"Denver, CO 80202, USA",ChIJ_____8J4bIcR8tTmeKf55ds,Volume Services America,39.7541032,-105.0002242,1,80202,OK,"establishment,point_of_interest"
235,ROOFTOP,"641 Irving St, San Francisco, CA 94122, USA",ChIJ954va1yHhYAR328zI11Rhz0,Tart To Tart,37.7638937,-122.4649402,1,94122,OK,"cafe,establishment,food,point_of_interest"
236,ROOFTOP,"3 Court House Dr, Central Islip, NY 11722, USA",ChIJC6-Lv1Ax6IkR43rlddx6LxA,Volume Services Inc,40.7649402,-73.19316529999999,1,11722,OK,"establishment,point_of_interest"
237,GEOMETRIC_CENTER,"2405 E. College Way, Mt Vernon, WA 98273, United States",ChIJK_J4_z9shVQRRf4yvje4jRM,Int'l Svc Ctr Of No America,48.4382193,-122.3086072,1,98273,OK,"establishment,point_of_interest,university"
238,,,,Creations Desert House,,,0,,ZERO_RESULTS,
239,ROOFTOP,"514 N Elm Pl, Broken Arrow, OK 74012, USA",ChIJOW-jWuuLtocRksSPxjrOJAA,International Cuisine,36.0573274,-95.7978778,1,74012,OK,"establishment,food,point_of_interest,restaurant"
240,ROOFTOP,"240 Westheimer Rd, Houston, TX 77006, USA",ChIJf3M5Pma_QIYRDUO4ZXhTLxQ,L'olivier Restaurant,29.7448204,-95.3847065,1,77006,OK,"bar,establishment,food,point_of_interest,restaurant"
241,ROOFTOP,"600 Guerrero St, San Francisco, CA 94110, USA",ChIJBVY2Bxh-j4ARa2zO8Jd6H2A,Bar Tartine,37.7614169,-122.4240931,1,94110,OK,"bakery,cafe,establishment,food,point_of_interest,store"
242,ROOFTOP,"695 3rd St, San Francisco, CA 94107, USA",ChIJvQJiytd_j4AR_vpht2eyLto,3rd Street Grill,37.7790779,-122.3927895,1,94107,OK,"establishment,food,point_of_interest,restaurant"
243,APPROXIMATE,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,House Of Chen,37.09024,-95.712891,1,,OK,"country,political"
244,ROOFTOP,"1800 S 52nd St, Rogers, AR 72758, USA",ChIJW_YN_wERyYcRmvFhkTdN07M,Crab Cake & Sweet,36.3196044,-94.1873737,1,72758,OK,"bar,establishment,food,point_of_interest,restaurant"
245,ROOFTOP,"2317, 443 Clement St, San Francisco, CA 94118, United States",ChIJHZwwDzyHhYARJqdAzd3kFkM,Clement Street Bar & Grill,37.78273799999999,-122.4641634,1,94118,OK,"bar,establishment,food,point_of_interest"
246,GEOMETRIC_CENTER,"Pier 39, Space A-201, San Francisco, CA 94133, USA",ChIJu1sIV16AhYAR5QnZljYrFSw,The Tin Fish At Eagle Cafe,37.8087731,-122.4103237,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
247,APPROXIMATE,"Haight-Ashbury, San Francisco, CA 94117, USA",ChIJX_Qyn6yAhYARSAqN56vATTI,Haight & Cole Liquors,37.7692204,-122.4481393,1,94117,OK,"neighborhood,political"
248,ROOFTOP,"591 N Broadwalk, Hollywood, FL 33019, USA",ChIJFx7THDyr2YgREtcEprpt41U,Mamacita Restaurant & Lounge,26.0153789,-80.1156306,1,33019,OK,"bar,establishment,food,point_of_interest,restaurant"
249,,,,Mercedes Cantina Inc,,,0,,ZERO_RESULTS,
250,ROOFTOP,"1351 Church St, San Francisco, CA 94114, USA",ChIJ12ZjHmt-j4AR_KF1uOco2ow,Lovejoy's Tea Room & Antiques,37.74919000000001,-122.4270972,1,94114,OK,"cafe,establishment,food,point_of_interest,restaurant"
251,ROOFTOP,"1304 W San Antonio St, New Braunfels, TX 78130, USA",ChIJt-yoX9iXXIYRHzhlu_XM8J8,New City Bakery Inc,29.6922543,-98.1355608,2,78130,OK,"bakery,establishment,food,point_of_interest,store"
252,ROOFTOP,"100 Gough St, San Francisco, CA 94102, USA",ChIJoxaxoZ-AhYARlSJVU4eKmfM,Go Getters Pizza,37.77335,-122.422541,1,94102,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
253,ROOFTOP,"599 Skyline Blvd, San Francisco, CA 94132, USA",ChIJBZW9Bv58j4ARQ3sOPmyg2ms,Hot Dog Bills,37.7096556,-122.4973864,2,94132,OK,"cafe,establishment,food,point_of_interest"
254,ROOFTOP,"1525 Pine St, San Francisco, CA 94109, USA",ChIJ48pP55SAhYARIpn5hH4dqXE,The Grubstake Inc,37.789372,-122.420825,1,94109,OK,"establishment,food,point_of_interest,restaurant"
255,ROOFTOP,"200 Arco Place #401, Independence, KS 67301, USA",ChIJU8SoFUAruIcR-UfsVMU0Oeg,E & O Trading Company,37.2248982,-95.7099399,1,67301,OK,"establishment,lawyer,point_of_interest"
256,ROOFTOP,"916 U.S. 71, Anderson, MO 64831, USA",ChIJk9yFgQhXyIcRc1watbKrweo,Thai Cafe,36.667169,-94.44167069999999,1,64831,OK,"cafe,establishment,food,point_of_interest"
257,ROOFTOP,"1710 Polk St, San Francisco, CA 94109, USA",ChIJT-CnA-uAhYAR-l5CuF6-ZA0,Hahn's Hibachi Restaurant,37.7926375,-122.4209211,2,94109,OK,"establishment,food,point_of_interest,restaurant"
258,ROOFTOP,"2049 Fillmore St, San Francisco, CA 94115, USA",ChIJ-W0ztseAhYARBFSZbrLXGNY,The Elite Cafe,37.78859250000001,-122.4340504,1,94115,OK,"establishment,food,point_of_interest,restaurant"
259,,,,Skk Restaurant Group,,,0,,ZERO_RESULTS,
260,ROOFTOP,"3501 N Aviation Ave, Sioux Falls, SD 57104, USA",ChIJTZmYVE-1jocRmRR_HmkUQSc,Elite Cafe Catering Company,43.583476,-96.73342799999999,1,57104,OK,"cafe,establishment,food,point_of_interest"
261,ROOFTOP,"4827 Mission St, San Francisco, CA 94112, USA",ChIJK4fjCIV-j4ARhWKGzPT-wrs,Hawaiian Drive Inn #28,37.7210781,-122.4373388,1,94112,OK,"establishment,food,point_of_interest,restaurant"
262,ROOFTOP,"110 Navy St, Venice, CA 90291, USA",ChIJS8kPbM66woARd1GBmxxTvBw,Chaya Brasserie,33.997128,-118.479153,1,90291,OK,"bar,establishment,food,point_of_interest,restaurant"
263,ROOFTOP,"771 Ellis St, San Francisco, CA 94109, USA",ChIJPdCuKZeAhYARMlTvGE6vNPI,Zen Yai Thai Restaurant,37.7838943,-122.4189883,1,94109,OK,"establishment,food,point_of_interest,restaurant"
264,ROOFTOP,"1200 W Cleveland St, St Johns, AZ 85936, USA",ChIJM8Q5F6z6JYcRcx1-2-479G8,Paradise Pizza Llc,34.5062132,-109.3824568,1,85936,OK,"establishment,food,point_of_interest,restaurant"
265,ROOFTOP,"38 Wellington St E, Toronto, ON M5E 1C7, Canada",ChIJQYax-C3L1IkRD9zB2roC0PA,Power Up Cafe,43.648453,-79.375089,2,M5E 1C7,OK,"bar,establishment,food,point_of_interest,restaurant"
266,ROOFTOP,"324 4th Ave SE, Cullman, AL 35055, USA",ChIJAZjY8ODLiYgRwrn9P00cdlY,Red Door Cafe,34.1761714,-86.83799049999999,1,35055,OK,"cafe,establishment,food,point_of_interest,restaurant"
267,,,,Aprovechar Hospitality Grp Llc,,,0,,ZERO_RESULTS,
268,ROOFTOP,"1202 N Franklin St, Tampa, FL 33602, USA",ChIJJbi4bGLEwogR-We428OFYrM,Fly Bar,27.953605,-82.460441,1,33602,OK,"bar,establishment,food,point_of_interest,restaurant"
269,ROOFTOP,"930 Geary St, San Francisco, CA 94109, USA",ChIJ_WbGrZaAhYARftpQD403stw,Hoang-Dat Coffee Shop,37.7862592,-122.4186345,1,94109,OK,"cafe,establishment,food,point_of_interest"
270,ROOFTOP,"712 Santa Cruz Ave, Menlo Park, CA 94025, USA",ChIJT9OI36-kj4ARCk1MBktEhjw,Yakiniku House Juban,37.4520916,-122.1845493,2,94025,OK,"establishment,food,point_of_interest,restaurant"
271,ROOFTOP,"310 W 47th St, Kansas City, MO 64112, USA",ChIJA0-NibjvwIcRCyDItwP1ohc,Buca Di Beppo,39.042544,-94.59074299999999,1,64112,OK,"establishment,food,point_of_interest,restaurant"
272,ROOFTOP,"1114 N Bragg Blvd, Spring Lake, NC 28390, USA",ChIJ7boRazZrq4kRE5k0MNa2nlk,*Let Me Cater To You*,35.1805933,-78.98090189999999,1,28390,OK,"establishment,food,point_of_interest,restaurant"
273,ROOFTOP,"120 S 31st Ave, Omaha, NE 68131, USA",ChIJoXsz-kuJk4cRih6MDulpP6A,Original Buffalo Wings Corp,41.2594242,-95.9597182,1,68131,OK,"bar,establishment,food,point_of_interest,restaurant"
274,ROOFTOP,"7700 Nicollet Ave, Richfield, MN 55423, USA",ChIJt2Et4cEl9ocRyYcfDDbN4iE,Andale Mexican Restaurant,44.8633903,-93.2788385,1,55423,OK,"establishment,food,point_of_interest,restaurant"
275,ROOFTOP,"750 N Royal Ln, DFW Airport, TX 75261, USA",ChIJhRQafCsmTIYR8zxAPmxBgO8,Aramark Healthcare Support Svc,32.9431615,-97.0215698,1,75261,OK,"establishment,point_of_interest"
276,ROOFTOP,"35911 Date Palm Dr, Cathedral City, CA 92234, USA",ChIJwQMEaNEC24AR_NbmUzV9NC8,Bangkok Noodles & Thai Bbq,33.7885529,-116.4591507,1,92234,OK,"establishment,food,point_of_interest,restaurant"
277,ROOFTOP,"3706, 280 Golden Gate Ave, San Francisco, CA 94102, United States",ChIJ8YVCi5qAhYARdJQ0qnbbfZY,Morty's Delicatessen,37.78185,-122.415287,2,94102,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant,store"
278,ROOFTOP,"1725 Haight St, San Francisco, CA 94117, USA",ChIJ4RMby1OHhYARsGxnl40kWbg,Alembic,37.7693221,-122.4511197,1,94117,OK,"bar,establishment,food,point_of_interest,restaurant"
279,ROOFTOP,"1725 Haight St, San Francisco, CA 94117, USA",ChIJ4RMby1OHhYARsGxnl40kWbg,Alembic Bar,37.7693221,-122.4511197,1,94117,OK,"bar,establishment,food,point_of_interest,restaurant"
280,ROOFTOP,"Boarding Area D, Terminal 2, S McDonnell Rd, San Francisco, CA 94128, USA",ChIJD0vBnJN3j4ARXBlnrpt7nM4,Lark Creek Steak,37.61731020000001,-122.3818137,2,94128,OK,"bar,establishment,food,point_of_interest,restaurant"
281,ROOFTOP,"228 Shane Dr, Glasgow, KY 42141, USA",ChIJ5ee_gYY9ZogRBPBGNFZFv_U,New Sweetheart Bakery,37.0040157,-85.92899659999999,1,42141,OK,"bakery,establishment,food,point_of_interest,store"
282,APPROXIMATE,"San Francisco, CA, USA",ChIJIQBpAG2ahYAR_6128GcTUEo,San Francisco Academy Of Barte,37.7749295,-122.4194155,1,,OK,"locality,political"
283,ROOFTOP,"495 Geary St, San Francisco, CA 94102, USA",ChIJFUBxSY6AhYARwOaLV7TsLjw,Clift,37.7867167,-122.4111737,1,94102,OK,"establishment,lodging,point_of_interest"
284,ROOFTOP,"1919 Union St, San Francisco, CA 94123, USA",ChIJ5ahNSNuAhYAR7yPV4niV-JM,American Cupcake,37.79752,-122.431085,1,94123,OK,"bakery,bar,establishment,food,point_of_interest,restaurant,store"
285,ROOFTOP,"3301 Buchanan St, San Francisco, CA 94123, USA",ChIJyeRZMdqAhYAR7ZK_DUQIEyI,Jake's Steaks,37.800613,-122.432967,1,94123,OK,"bar,establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
286,ROOFTOP,"4625 Donnelly Ave, Fort Worth, TX 76107, USA",ChIJkcbpgKxzToYRTFCgLjEdoyw,Bombay Indian Restaurant,32.7286321,-97.38921189999999,1,76107,OK,"establishment,food,point_of_interest,restaurant"
287,ROOFTOP,"713 Linden Ave, South San Francisco, CA 94080, USA",ChIJ7ernuKl5j4ARsU0VQwKh0cA,Amoura,37.65956,-122.408947,1,94080,OK,"establishment,food,point_of_interest,restaurant"
288,ROOFTOP,"639-A Divisadero St, San Francisco, CA 94117, USA",ChIJzfp706-AhYARn_qk2m_-XmY,Mojo Bicycle Cafe Inc,37.7755474,-122.4381149,1,94117,OK,"bar,cafe,establishment,food,point_of_interest"
289,ROOFTOP,"88 Division St, San Francisco, CA 94103, USA",ChIJsWNfHi1-j4ARCawJFj60_Fc,The Grand Pu Bah Restaurant,37.7700618,-122.4030611,1,94103,OK,"bar,establishment,food,point_of_interest,restaurant"
290,ROOFTOP,"1501A Vermont St, San Francisco, CA 94107, USA",ChIJcQKPO01-j4ARLnqcOy2VeyQ,Zola Acai,37.7503395,-122.4024683,1,94107,OK,"establishment,food,point_of_interest"
291,ROOFTOP,"304 N Elmira Ave, Russellville, AR 72802, USA",ChIJ2WmK20tTzIcR9q6BxUgZeWs,Umami Restaurant,35.2812749,-93.10222449999999,1,72802,OK,"establishment,food,point_of_interest,restaurant"
292,ROOFTOP,"466 Haight St, San Francisco, CA 94117, USA",ChIJ3UgDy6aAhYARdyIqpQ7ZoxU,Nickies,37.7723603,-122.4298578,2,94117,OK,"bar,establishment,food,point_of_interest,restaurant"
293,ROOFTOP,"902 W 11th St, Coffeyville, KS 67337, USA",ChIJ9RjiMYqEt4cRCK75zjisnoY,Subway Sandwiches # 5669,37.033422,-95.629255,1,67337,OK,"establishment,food,point_of_interest,restaurant"
294,ROOFTOP,"902 W 11th St, Coffeyville, KS 67337, USA",ChIJ9RjiMYqEt4cRCK75zjisnoY,Subway Sandwiches # 7307,37.033422,-95.629255,1,67337,OK,"establishment,food,point_of_interest,restaurant"
295,ROOFTOP,"902 W 11th St, Coffeyville, KS 67337, USA",ChIJ9RjiMYqEt4cRCK75zjisnoY,Subway Sandwiches #36339,37.033422,-95.629255,1,67337,OK,"establishment,food,point_of_interest,restaurant"
296,ROOFTOP,"865 Market St, San Francisco, CA 94103, USA",ChIJy4kpbIaAhYAR0CxPPZHKjrA,Sorabol-Rincon Center,37.7846202,-122.4063403,1,94103,OK,"establishment,food,point_of_interest,restaurant"
297,ROOFTOP,"215 2nd St, San Francisco, CA 94105, USA",ChIJ2SBu73yAhYARA5oCBioYX2c,Chatz Coffee Shop,37.7866698,-122.3978193,1,94105,OK,"cafe,establishment,food,point_of_interest,store"
298,ROOFTOP,"5874 Forbes Ave, Pittsburgh, PA 15217, USA",ChIJZZ2GGgDyNIgRYUzZCxeTClQ,Rose Tea,40.437841,-79.920109,1,15217,OK,"cafe,establishment,food,point_of_interest,restaurant"
299,ROOFTOP,"2276 E 16th St, Los Angeles, CA 90021, USA",ChIJSbcnh5fIwoARAxs3ZW516xQ,Nightgallerie,34.0195189,-118.2317878,1,90021,OK,"art_gallery,establishment,point_of_interest"
300,ROOFTOP,"1618 N Summit St, Arkansas City, KS 67005, USA",ChIJDzqvvNCBsIcR6-3iqXUHZhE,Ninja Sushi,37.0820565,-97.0397977,1,67005,OK,"establishment,food,point_of_interest,restaurant"
301,ROOFTOP,"9500 Bolsa Ave, Westminster, CA 92683, USA",ChIJ1TA8qrcn3YARvfNzVEfPDEQ,Nguyen Andrew A,33.7446713,-117.9633591,1,92683,OK,"doctor,establishment,health,point_of_interest"
